Tinashe,Hit-Boy
La Coka Nostra,DJ Premier
Cardan,Jermaine Dupri
Duke Hodasi,DJ Khalil
Soulja Boy Tell 'Em,Zaytoven
Meek Mill,!llmind
HUNCHO JACK,Travis Scott
Horseshoe G.A.N.G,Dr. Dre
R. Kelly,Scott Storch
Ty Dolla $ign,Kanye West
Smokepurpp,Mike WiLL Made-It
Rick Ross,Lex Luger
Vonte,!llmind
DJ DAX,40
Reginald C. Dennis,DJ Quik
Brandy,Timbaland
SWV,Pharrell Williams
Amevor,Hit-Boy
Mickey Factz,The Alchemist
8Ball & MJG,Bangladesh
Fabolous,Large Professor
HS87,Kurupt
Amir Royale,Mustard
Krondon,Cardo
PMuna,OG Parker
Selena Gomez,Mustard
A$AP Rocky,Pharrell Williams
Zach Farlow,Metro Boomin
Vald,The Alchemist
Quality Control,Travis Scott
J-Hood,DJ Premier
Pharrell Williams,Pharrell Williams
Cons3pt,J Dilla
Wooh da Kid,Lex Luger
LORD LOONEY,J Dilla
Erykah Badu,KAYTRANADA
Rucka Rucka Ali,40
LuXe,Young Chop
L.E.J. (Elijay),40
Estelle,DJ Premier
Primere,9th Wonder
FilsTunechi,J Dilla
Aaron Rose & J57,40
Larry June,OG Parker
Sauce Money,Puff Daddy
Tay Keith & Lil Juice,Tay Keith
Grace,Quincy Jones
Hurricane Chris,Mustard
Chaotik,KAYTRANADA
Nick Cannon,OG Parker
Lloyd,Cool & Dre
TheRealLilX,Metro Boomin
Sam Smith,Timbaland
G Herbo & Southside,Southside
NanooKidd,Scott Storch
O-Town Spitters,40
Sauce Walka,Zaytoven
Laxx P,J Dilla
Immature,Jermaine Dupri
Royce da 5'9'',Just Blaze
Puff Daddy,Pharrell Williams
5 Elementz,J Dilla
Bishop Lamont,The Alchemist
Truck North,DJ Premier
Yung Trappa,Hit-Boy
Beanie Sigel,Puff Daddy
Scorpion Squad,Metro Boomin
Audio Push,Mustard
Faith Evans,Dr. Dre
Memphis Bleek,9th Wonder
21 Savage,Zaytoven
Swenz,Cardo
Olivia,Missy Elliott
Horace Brown,Puff Daddy
Afrob (DE),J Dilla
Christina Aguilera,Missy Elliott
Tinokio,9th Wonder
DrAssenator,40
XV,Just Blaze
Re-Up Gang,Just Blaze
Raekwon,Puff Daddy
Djé,Young Chop
HIM,16yrold
50 Cent,Mike WiLL Made-It
The Game,Metro Boomin
50 Cent,Kanye West
Mausberg,DJ Quik
Kendrick Lamar & Jay Rock,DJ Premier
Merrick Stein,40
Emilio Rojas,DJ Khalil
Nubee Mac,Just Blaze
Twelve'Len,DJ Dahi
DJ Khaled,Swizz Beatz
Jonwayne,J Dilla
Brandy,Hit-Boy
Non Phixion,Large Professor
24hrs,Mustard
Ordrup,Scott Storch
Young Thug,Metro Boomin
Pastor Troy,Timbaland
Lil Wayne,Southside
Vaughan 'Jester' Edward,Just Blaze
Massology,9th Wonder
Lagachet,Hit-Boy
Starlito,Tay Keith
T. Pharaohll,Hit-Boy
Doe Boy,Lex Luger
Chaundon,9th Wonder
Pharrell & Kendrick Lamar,Mike WiLL Made-It
Lupe Fiasco,Dr. Dre
Stitches,Mustard
Alex Ross,T-Pain
Knoc-turn'al,Missy Elliott
Tourist,Missy Elliott
Trae tha Truth,Mike WiLL Made-It
KILLY,16yrold
Adriiian,9th Wonder
Mobb Deep,KAYTRANADA
Big Sean,Cool & Dre
N'Dea Davenport,DJ Premier
Smoke DZA,Hit-Boy
Dub G,Young Chop
M.I.A.,Bangladesh
Pusha-T,Southside
Big Pun,Dr. Dre
John Legend,Kanye West
Q Da Fool,Cardo
KXNG Crooked,Just Blaze
Curren$y,Pharrell Williams
Ian Carey & Rosette,Timbaland
Sylvan LaCue,T-Pain
Future,Zaytoven
Common,Large Professor
Destiny's Child,Timbaland
Jibbs,Zaytoven
ASD,J Dilla
Jamie Foxx,T-Pain
Blu,J Dilla
GE da Piolet,Lex Luger
Snoop Dogg,T-Pain
Cheri Dennis,Kurupt
Young Thug,Scott Storch
Kanye West,!llmind
Saturday Night Live,40
KenLo,KAYTRANADA
Missy Elliott,Timbaland
Curren$y,Lex Luger
Travis Scott,Mustard
Tekass,Southside
Mic Geronimo,Large Professor
Wale,Travis Scott
Re-Up Gang,Timbaland
Flo Rida,Hit-Boy
Joey A.X,Mustard
Stevie Wonder,Quincy Jones
Beyoncé,Timbaland
Yung Bans,16yrold
N.E.R.D,Kanye West
The xx,Missy Elliott
Tank,Mannie Fresh
Nate Dogg,Dr. Dre
Ludacris,Metro Boomin
Ol' Dirty Bastard,DJ Premier
Fat Joe,9th Wonder
Ab-Soul,Sounwave
Mack Maine,Lex Luger
Lil Wop,Zaytoven
Jason Derulo,Mustard
Mike Rebel,Cool & Dre
Ms. Jade,Scott Storch
Wyclef Jean,Young Chop
Juicy J,Timbaland
Taylor Swift,T-Pain
Gemini Genesis,Swizz Beatz
Krayzie Bone,Jermaine Dupri
Shakira,Pharrell Williams
Showbiz & A.G.,DJ Premier
Audio Push,Cardo
Pharrell Williams,Jermaine Dupri
Beanie Sigel,Kanye West
Disclosure,DJ Premier
Wiz Khalifa,Pharrell Williams
Asian Doll,Zaytoven
Fifth Harmony,Jermaine Dupri
Spook [Algeria],9th Wonder
DJ Esco,Metro Boomin
B.o.B,Mike WiLL Made-It
Kyshawn,DJ Khaled
RUSSELL,40
Crooked I,Cardo
Arash,T-Pain
PeeWee Longway,Zaytoven
Phil Ade,Scott Storch
K.A.A.N.,Dr. Dre
Eddy Ape,Metro Boomin
MartyHofFYT,Cool & Dre
David Correy,Bangladesh
Dynasty,DJ Premier
TiRon & Ayomari,DJ Khalil
Blaque,Salaam Remi
Mac Miller,Puff Daddy
Talib Kweli,KAYTRANADA
Vic Mensa,DJ Dahi
Almighty U-Sorcerer,Mustard
BET,DJ Quik
Trae tha Truth,Young Chop
Tyga,Kanye West
Kuro Silence,Cool & Dre
ScHoolboy Q,Kanye West
Elom Kuwonu,J Dilla
Steve Aoki,Travis Scott
Kali Uchis,KAYTRANADA
Tee Grizzley,Tay Keith
Galactic,Mannie Fresh
Slim Thug,Mannie Fresh
Young Chop,Young Chop
Chaos,Mustard
Chris Brown & Tyga,Dr. Dre
King Clip,Lex Luger
Chester French,Pharrell Williams
Tex (Rap),!llmind
3010,The Alchemist
Chanel West Coast,Southside
Eric Ornelas,Metro Boomin
Mr. J. Medeiros,Stro Elliot
Zak Abel,KAYTRANADA
French Montana,Scott Storch
Toni Braxton,Pharrell Williams
Jeo Jetson,40
Caskey,Just Blaze
A$AP Rocky,Hit-Boy
ABC,Missy Elliott
Royce da 5'9'',Mike WiLL Made-It
N.A.S.A.,Kanye West
JAY-Z & Kanye West,Southside
Fashion Genius,Hit-Boy
Turk,Mannie Fresh
G-Dep,Puff Daddy
The LOX,Puff Daddy
FunnyMike,Zaytoven
Tory Lanez,DJ Dahi
Lil' Mama,T-Pain
Tory Lanez,Mike WiLL Made-It
King Tha Rapper,Kurupt
RX Hector,Metro Boomin
K rod,40
Quentin Miller,Travis Scott
Tory Lanez,Salaam Remi
Jonwayne,The Alchemist
Michael Franti & Spearhead,Scott Storch
Wisin,Timbaland
SD,Metro Boomin
Krondon,DJ Khalil
The Black Squad,Puff Daddy
Shaggy,Scott Storch
Final Outlaw,40
Playa,Missy Elliott
Juicy J, Wiz Khalifa & TM88,Southside
Tunde Adebimpe,The Alchemist
Trey Songz,Mike WiLL Made-It
Cashmere Cat,Travis Scott
Test,Metro Boomin
Nelly,Missy Elliott
Ill Kid Format,9th Wonder
Juicy J,Zaytoven
Destiny's Child,Pharrell Williams
Narcy,9th Wonder
Taelor Gray & Armond Wakeup,J Dilla
Jacquees,OG Parker
JAY-Z,Hit-Boy
R. Kelly,Cardo
RiFF RAFF,The Alchemist
GOVALE$,KAYTRANADA
Travis Scott,Travis Scott
Bad Karma,Just Blaze
Chief Keef,Lex Luger
Joshua The Pharaoh,40
Tony Touch,DJ Premier
Krumb Snatcha,The Alchemist
Rick Ross,Kanye West
Action Bronson,The Alchemist
Kendrick Lamar & Jay Rock,Dr. Dre
Sinéad Harnett,KAYTRANADA
DJ Tomekk,Kurupt
Big Daddy Kane,DJ Premier
Dreezy & 2 Chainz,Southside
Jessie J,Mustard
Detroit Red,40
Little Mix,Missy Elliott
Christina Aguilera,DJ Premier
Babyface,Timbaland
Young D157,9th Wonder
Thai Lanotics,J Dilla
Reecko.300,Hit-Boy
DJ Khaled & Calvin Harris,Travis Scott
Craig G,Salaam Remi
Tamia,Missy Elliott
Birdman,DJ Khaled
J.K. The Reaper,KAYTRANADA
CeeLo Green,Pharrell Williams
Caution,Southside
STREET LIGHT,40
Bonnie McKee,!llmind
Smooky MarGielaa,16yrold
Bro Sampson,Hit-Boy
1017 Eskimo,Southside
Bumble Beezy & Сашмир (Sashmir),Metro Boomin
Petey Pablo,Bangladesh
Gucci Mane & Young Scooter,Metro Boomin
KIDS SEE GHOSTS,Dot Da Genius
Lil Breeze,Young Chop
Grand Master Tree,Cardo
Controversy,J Dilla
Augu$t Young,40
Agallah,DJ Premier
Domo Genesis,Dr. Dre
Genius Brasil Traduções,Sounwave
Caine Casanova,J Dilla
Young Thug,Southside
Eminem,DJ Khalil
AKTHESAVIOR,Travis Scott
N.O.R.E.,Timbaland
Famous Dex,Mike WiLL Made-It
David Banner,DJ Khalil
BJ the Chicago Kid,DJ Khalil
J.R. Feco,DJ Khaled
Luther Vandross,Quincy Jones
Young Thug & Swae Lee,Mike WiLL Made-It
Lil B,Young Chop
Kelly Rowland,Hit-Boy
Fast Food Music,TrapMoneyBenny
Mitch,Mustard
Funkoars,Scott Storch
Lil B,Mannie Fresh
J. Holiday,J.U.S.T.I.C.E. League
Chinx,DJ Khaled
Puff Daddy,Timbaland
Blaq Poet,The Alchemist
Thundercat,Pharrell Williams
Double Negative,DJ Premier
Lil Wayne,Cool & Dre
Ariana Grande,Puff Daddy
Das EFX,DJ Premier
Joe Moses,Mustard
A Boogie wit da Hoodie,Cardo
Red Eye,J Dilla
Post Malone,T-Pain
Young Thug & Travis Scott,Travis Scott
Svfi,KAYTRANADA
Rob A,DJ Premier
Bure,Mustard
BADBADNOTGOOD,KAYTRANADA
Trav,Travis Scott
Jacquees,Salaam Remi
HS87,Travis Scott
Chuck Thurgood,9th Wonder
​iLoveMakonnen,Mustard
2Shaddy,Southside
Krickz,Dr. Dre
DOPECLVBWORLD,Hit-Boy
Yung Rudd,Metro Boomin
Tory Lanez,T-Pain
Dalvin DeGrate,Timbaland
Que,OG Parker
Fijimacintosh,16yrold
Q-Tip,Pharrell Williams
King Louie,Mike WiLL Made-It
Brand New Heavies,J Dilla
Mac Miller,DJ Premier
Clika One,Kurupt
Madonna,Kanye West
Krondon,DJ Dahi
DJ Khaled,Scott Storch
Busta Rhymes,J Dilla
Kempi,The Alchemist
King Combs,Puff Daddy
L-Train,Sounwave
Big Noyd,Large Professor
Ralo,Southside
IAM3AM,Mustard
Vald,Jermaine Dupri
Lil' Kim,Puff Daddy
XXYYXX,Salaam Remi
OJ da Juiceman,Zaytoven
GQ,J.U.S.T.I.C.E. League
Jadakiss,Kanye West
Kid Ink,Lex Luger
Jody Lo,Southside
B-Legit,Kurupt
Crime Mob & Slim Jxmmi,Mike WiLL Made-It
Scarlxrd,Tay Keith
Roddy Ricch,Scott Storch
Ghetts,Southside
D-WHY,J.U.S.T.I.C.E. League
Shark City Click,Pharrell Williams
Gripz,!llmind
Poo Bear,!llmind
T-Pain,T-Pain
Jimmy Prime,TrapMoneyBenny
Audio Push,Hit-Boy
Egreen,Just Blaze
French Montana,Metro Boomin
Bryson Tiller,Cardo
Yung Ru$h,Young Chop
J $tash,Southside
Breydawg,Southside
Malibu N Helene,Mustard
D Savage 3900,16yrold
The Game,Scott Storch
Dylan Jacob,Bangladesh
N.O.R.E.,Kurupt
Sauce Walka,40
Dilated Peoples,The Alchemist
Cris Cab,Pharrell Williams
Austin Mahone,T-Pain
Lil Wayne,Bangladesh
Akrobatik,!llmind
Mic. Knowledge,Dr. Dre
Ben Hughes,Young Chop
Davido,Mustard
A$AP Twelvyy,Hit-Boy
Devvon Terrell,Mike WiLL Made-It
Chief Keef,Travis Scott
Bad Azz,Kurupt
Kid Ink,Young Chop
Bloody Monk Consortium,Lex Luger
Drake,Swizz Beatz
Modenine,Hit-Boy
Cris Streetz,J.U.S.T.I.C.E. League
Ron-Loc,DJ Quik
Yamine,Mustard
Teyana Taylor,Hit-Boy
Kid Sister,Kanye West
Dominic Lord,Young Chop
Canibus & Bronze Nazareth,Kurupt
Gee Watts,Sounwave
Akrobatik,9th Wonder
Jim Jones,Mike WiLL Made-It
St. Nero,KAYTRANADA
Charles Hamilton,Bangladesh
Justin Bieber,Kanye West
Rae Sremmurd,Mustard
Oswin Benjamin,Just Blaze
Gucci Mane & Future,Metro Boomin
Rick Ross,DJ Khaled
Takeoff,OG Parker
Little Vic,DJ Premier
Tha Dogg Pound,The Alchemist
Payroll Giovanni,Cardo
Rap Supreme,J Dilla
Freshmakers,!llmind
J. Slikk,!llmind
21 Savage & Metro Boomin,Metro Boomin
Rico Richie,Southside
Kiki Rowe,Mustard
Stract,J Dilla
M.O.P.,9th Wonder
DJ Muggs,The Alchemist
Rich Boy,Hit-Boy
T Got Bank,OG Parker
Beyoncé,Missy Elliott
Bone Thugs-N-Harmony,Scott Storch
THE CARTERS,Scott Storch
Juelz Santana,Just Blaze
L'Morphine,The Alchemist
City and Colour,40
Birdman & Lil Wayne,Scott Storch
Big Tymers,Mannie Fresh
TQDatManye,Cardo
Wiz Khalifa,Travis Scott
Big Tray Deee,Kurupt
A$AP Rocky,Lex Luger
Rage Against the Machine,Dr. Dre
DJ Clue?,Jermaine Dupri
Matt Monro,Quincy Jones
RALI,Sounwave
Jadakiss,Bangladesh
Mann,DJ Quik
9th Wonder,9th Wonder
Copywrite,Metro Boomin
Raven-Symoné,Missy Elliott
Alicia Keys,Kanye West
Q-Tip,Large Professor
Rick Ross,Scott Storch
Shanell,Bangladesh
Tevyn Jynx,40
Quavo,Mike WiLL Made-It
Young GuWop,40
MustardMayo,Mustard
Lightheaded,9th Wonder
Gucci Mane,Hit-Boy
Tyga,Pharrell Williams
PBG Kemo,Metro Boomin
Yo Gotti,Kanye West
Logic,Hit-Boy
The Game,Kurupt
LuXe,Scott Storch
Rizwan,Matt Martians
Major Lazer,Pharrell Williams
P.A.P.A. (Pas d'Argent, Pas d'Agent),KAYTRANADA
Co Cash,Tay Keith
Wale,Pharrell Williams
Kendrick Lamar & Travis Scott,Sounwave
Sweet Da Kid,Salaam Remi
Jahni Denver,DJ Hoppa
Barz da Lyricist,J Dilla
Trinidad James,Metro Boomin
Lalah Hathaway,Pharrell Williams
Joe Budden,Puff Daddy
The Notorious J.I.G.,40
Jodeci,Puff Daddy
Batmann,J Dilla
Chef Brooky,Mike WiLL Made-It
Guizmo,The Alchemist
Young Xero,40
Matt Walshe,Metro Boomin
Lil Yachty,OG Parker
Clinton Sparks,Puff Daddy
Lady Leshurr,Timbaland
Drake,Cardo
Kelly Price,Jermaine Dupri
16Beats,DJ Khaled
S.Dot,Young Chop
Rapsody,9th Wonder
Eminem,Tay Keith
Race Banyon,DJ Dahi
Ghostface Killah,J Dilla
Dilated Peoples,9th Wonder
Kap G,Mustard
Verah,Travis Scott
Moneybagg Yo & YoungBoy Never Broke Again,Southside
N.O.R.E.,Mustard
Aystar,Mustard
KEY!,Zaytoven
JohnPonton,KAYTRANADA
Denzel Curry,!llmind
N.W.A,Dr. Dre
George Benson,Quincy Jones
UGK,Mannie Fresh
Gordon Parks,Jermaine Dupri
Yo Gotti,Mannie Fresh
Vince Staples,Mike WiLL Made-It
GGCO,Metro Boomin
Booka600,Young Chop
Shaquees,DJ Khaled
Serial Killers,Kurupt
Juicy J,Young Chop
Juice WRLD,Cardo
Chong,J Dilla
Wayne Cazeau,9th Wonder
Dermot Kennedy,Kanye West
Kehlani,Timbaland
Webbie,Mannie Fresh
SWV,Missy Elliott
Pharrell & Kendrick Lamar,Pharrell Williams
Livvi Franc,Salaam Remi
Prodigy & The Alchemist,The Alchemist
Jimmy Iovine,Dr. Dre
Mr. Hudson,Kanye West
Young Scooter,Metro Boomin
Cap D,!llmind
Yung Beef,Metro Boomin
Maino,Just Blaze
Peja,DJ Premier
Berner,Scott Storch
Futuristic,!llmind
Chief Wakil,40
Rihanna,Bangladesh
Mike WiLL Made-It,Puff Daddy
Solomon Childs,T-Pain
NKP,Metro Boomin
JYJ,Kanye West
ZOTiYAC,Southside
Fashion Genius,Kanye West
SkyBlew,9th Wonder
Corey Feldman,Kurupt
Kasinova The Don,Mike WiLL Made-It
Solar/Białas,Just Blaze
Molly Murk,Southside
T-Pain,Jermaine Dupri
Mystikal,Scott Storch
Cassie,KAYTRANADA
Philthy Rich,Zaytoven
Shy Glizzy,Zaytoven
BrendenAyala,Hit-Boy
Jamie Foxx,40
Faith Evans,Just Blaze
OMI,Salaam Remi
Drake,Dr. Dre
SwizZz,DJ Hoppa
Busta Rhymes,Scott Storch
Phil Ade,J Dilla
Rab,40
Tela,Jermaine Dupri
BeatKing,Metro Boomin
Scoonch & JD,Jermaine Dupri
Young Cash,T-Pain
Domo Genesis,Cardo
Lil' Kim, Mýa, Christina Aguilera & P!nk,Missy Elliott
IamSu!,Mustard
JAY-Z,DJ Quik
Pedro Fernando,Hit-Boy
Horseshoe G.A.N.G,Quincy Jones
Eldorado Red,Zaytoven
FreeSol,Timbaland
Nipsey Hussle,Swizz Beatz
Homewood Flossmoor,Cardo
Mario,Scott Storch
Rag'n'Bone Man,Timbaland
Salva,Kurupt
Headline,40
Starlito,Young Chop
Kanye West,Timbaland
K Swizzy,Sounwave
Sainty,Southside
GoldLink,Matt Martians
Richie Rich,Jermaine Dupri
MASTAMIIND,Mike WiLL Made-It
John Z,Puff Daddy
Young M.A,Southside
Kaydy Cain,Southside
JAY-Z,DJ Premier
Georgio,DJ Khalil
Erykah Badu,Dr. Dre
King Chip,Dot Da Genius
Genius Traductions Françaises,Sounwave
Young Dro,Zaytoven
Smokepurpp,Southside
JAY-Z,Mike WiLL Made-It
RAMIREZ,J Dilla
Gavlyn & DJ Hoppa,DJ Hoppa
Travie McCoy,T-Pain
Zach Farlow,Southside
Skeletah,Mike WiLL Made-It
Fritzy,Mike WiLL Made-It
Blac Youngsta,Cardo
Erykah Badu,9th Wonder
Aesop Rock,Timbaland
DJ Drama,Mustard
Doe Boy,Tay Keith
Richie Wess,Southside
T-Pain,Kanye West
Meek Mill,Timbaland
Chris Brown,Timbaland
Tyga,Cool & Dre
Drake,Tay Keith
Trae tha Truth,Travis Scott
Run The Jewels,The Alchemist
Ne-Yo,OG Parker
Alexi Blue,40
Kosi, The Great,Mustard
Kenny Rebelife,J Dilla
Maybeanton,Hit-Boy
YoungBloodZ,Mannie Fresh
De La Soul,9th Wonder
King P,Mike WiLL Made-It
Marvelous,Scott Storch
Kool G Rap,Salaam Remi
Fredo Santana,Cardo
Preme,Southside
Blaque,Missy Elliott
YG,Hit-Boy
The Weeknd,Metro Boomin
Ashlee Simpson,Timbaland
DJ Khaled,DJ Khaled
Bill $aber,Southside
Ms. Jade,Missy Elliott
Ty Dolla $ign,Cardo
PSC,Just Blaze
RiFF RAFF,Lex Luger
Iggy Azalea,DJ Dahi
Migos,OG Parker
Anderson .Paak,9th Wonder
Vinny Cha$e,Young Chop
Jon Bellion,J Dilla
OfficialMio,Scott Storch
C.O.B,J Dilla
Royce da 5'9'',Cool & Dre
Tinie Tempah,Bangladesh
Capicua,DJ Premier
Frank N Dank,J Dilla
Eric Bellinger,T-Pain
Van Hill,DJ Dahi
Rob Markman,DJ Khaled
M.I.A.,Quincy Jones
Cadence Weapon,KAYTRANADA
Bilal,J Dilla
The Notorious B.I.G.,Swizz Beatz
Yung Massina,Lex Luger
AKIR,Just Blaze
Trina,J.U.S.T.I.C.E. League
The Click,DJ Premier
Exile,Metro Boomin
DJ Quik,Dr. Dre
ScHoolboy Q,Cardo
The Game,DJ Khalil
Shyne,Kanye West
M.O.P.,DJ Premier
U-GO (Under God Only),Southside
Janet Jackson,Missy Elliott
Katy B,KAYTRANADA
Torrey Carter (TC),Missy Elliott
AWGE,Metro Boomin
Vado,40
Drake, Kanye West, Lil Wayne & Eminem,Kanye West
Slim The Mobster,Dr. Dre
Maxwell,Jermaine Dupri
The Game,Zaytoven
Blackstreet,Dr. Dre
Domo Genesis,DJ Khalil
Mariah Carey,T-Pain
Meek Mill,Bangladesh
Classixx,T-Pain
Jeezy,Kanye West
French Montana & Diddy,Puff Daddy
16yrold,16yrold
Caltroit (Black Milk & Bishop Lamont),DJ Khalil
DJ Khaled,Young Chop
London on da Track,Scott Storch
Jean Grae,9th Wonder
Tevin Campbell,Quincy Jones
Gucci Mane & Nicki Minaj,Southside
GZA,DJ Khalil
Raven-Symoné,Scott Storch
Fat Joe,The Alchemist
YFN Lucci,Southside
Shyne,Pharrell Williams
Ludacris,Salaam Remi
Dizzy Dee,T-Pain
Braddu,J Dilla
BasedLordt A.K.A. B.Dot,Hit-Boy
Siedah Garrett,Quincy Jones
Jay Rock,Cool & Dre
Connie Diiamond,DJ Khaled
Little Brother,Kanye West
GDP,Mustard
AREA: 508,Sounwave
Ray J,Pharrell Williams
Future,Mustard
Pat G,J Dilla
Yellow Claw,Mustard
Emerson Windy,!llmind
Re-Up Gang,Dr. Dre
Clayton Jokythur,Travis Scott
Brav iRagazzi,Southside
Young VL,Southside
Kaput,40
Wiz Khalifa,Mustard
ThouxanbanFauni,16yrold
Drake,DJ Khalil
Dyme-A-Duzin,!llmind
DJ Felli Fel,T-Pain
Bryson Tiller,40
Volts Face,The Alchemist
Chance the Rapper,Lex Luger
Vincenzo da Via Anfossi,DJ Premier
Chiddy Bang,Pharrell Williams
TSHEKN,Mustard
Lamond,9th Wonder
Missy Elliott,Pharrell Williams
A$AP Rocky,Metro Boomin
HUNCHO JACK,Cardo
Drake,Metro Boomin
Sheck Wes,Cardo
Isaiah G,Hit-Boy
Mobb Deep,!llmind
Omen,J Dilla
Fred The Godson,Puff Daddy
Termanology,9th Wonder
Young Pizza Boy,Metro Boomin
Max B, Mel Matrix & Stack Bundles,The Alchemist
Pras,Salaam Remi
Shabazz PBG,Southside
Lute,J Dilla
Rick Ross,Timbaland
Brent.jpg,KAYTRANADA
M.A.B.,Mike WiLL Made-It
Naww G,J Dilla
Gucci Mane & Future,Southside
Ariaa,T-Pain
N.O.R.E.,Mannie Fresh
Тимати (Timati),Timbaland
PuKe King,40
Boo,Mannie Fresh
Q Da Fool,Zaytoven
NX Zero,Kurupt
6ix9ine,Kanye West
Madlib,J Dilla
Gradur,Southside
Birdman,Scott Storch
K. Forest,OG Parker
Dame D.O.L.L.A.,Scott Storch
Mariah Carey,Missy Elliott
Raekwon,J.U.S.T.I.C.E. League
Sean Leon,Hit-Boy
Larry June,Cardo
Camelo,40
Danny Seth,Cardo
Ze Gran Zeft,Mike WiLL Made-It
The Game,Jermaine Dupri
KASIEM BALLIN,Young Chop
AlunaGeorge,KAYTRANADA
Rowdy Rebel,Mustard
Scott Bradlee's Postmodern Jukebox,Timbaland
Moha La Squale,Dr. Dre
Porno for Pyros,Kurupt
Kanye West,Mannie Fresh
Solo (Maryland),Cardo
Deen Burbigo,The Alchemist
Dj Hcue,Salaam Remi
Denzel Curry,DJ Dahi
St. Vincent,Sounwave
Cashmere Cat,Southside
Sevyn Streeter,Puff Daddy
Termanology,Just Blaze
IshDARR,!llmind
Drake,J.U.S.T.I.C.E. League
Daddy Yankee,Just Blaze
Ne-Yo,Salaam Remi
The Diplomats,Just Blaze
Elon,DJ Khaled
Chris Brown,40
​iLoveMakonnen,Mike WiLL Made-It
Petey Pablo,Mannie Fresh
French Montana,Mike WiLL Made-It
101Barz,Southside
Young Aspect,9th Wonder
Tamar Braxton,Missy Elliott
McPhillip Ramon,Metro Boomin
Shy Glizzy,Metro Boomin
Will Heard,Timbaland
Mike WiLL Made-It, Big Sean & Rae Sremmurd,Mike WiLL Made-It
May Rock,Metro Boomin
Ivan Ave,KAYTRANADA
Becca Stevens Band,Jermaine Dupri
K. Michelle,Cool & Dre
E-40,Zaytoven
Group Home,DJ Premier
MF DOOM,The Alchemist
Vajk,Mannie Fresh
King Libra,Hit-Boy
LoLife Blacc,Southside
Jesse Boykins III,Dot Da Genius
Ricki Rich,OG Parker
Kato,Kurupt
Jayden Jesse,DJ Khaled
Benny Benassi,T-Pain
The Kid LAROI.,Tay Keith
A$AP Ferg,Lex Luger
Scott Bradlee's Postmodern Jukebox,Dr. Dre
Russ,Dr. Dre
JD_zw,Jermaine Dupri
Hiatus Kaiyote,Salaam Remi
Pitbull,Pharrell Williams
Ufo361,Southside
Rick Ross,Metro Boomin
Tyga,Zaytoven
YUNGADONiS,Cardo
BROTHER kooda,Travis Scott
Prodigy of Mobb Deep,The Alchemist
Chamillionaire,Mannie Fresh
CeeLo Green,Timbaland
A$AP Rocky,Kanye West
Kendrick Lamar & Jay Rock,Large Professor
Trey Songz,Scott Storch
Tray Global,Young Chop
Che Ecru,Cardo
Joe Budden,Quincy Jones
Entics,Dot Da Genius
Javaris True,Young Chop
Dwele,DJ Quik
Screen Genius,Sounwave
Machine Gun Kelly,Puff Daddy
Young Dolph,Lex Luger
Ludacris,DJ Premier
PaPaDØPe,Puff Daddy
Wale,Just Blaze
Rihanna,40
Pharrell Williams & Trey Parker,Pharrell Williams
Weezer,Jermaine Dupri
Marc E. Bassy,Sounwave
Fetty Wap,Southside
Danger Mouse,Large Professor
G-Unit,Dr. Dre
Chamillionaire,Bangladesh
Steady Teknick,Swizz Beatz
Young Wize,40
The Game,Timbaland
Busta Rhymes,Cool & Dre
Takoma Smith,Mustard
Machine Gun Kelly,Kanye West
Chinx,Puff Daddy
SOB X RBE,Sounwave
Thakidd,Metro Boomin
Skyzoo,DJ Khalil
Joe Moses,Southside
Owl,Young Chop
G-Eazy,Southside
Snowprah,Timbaland
Ansel Elgort,Scott Storch
Fat Joe,Kanye West
Erykah Badu,Pharrell Williams
Dicecapo,Travis Scott
Edward Frost,40
M.M.O.,Kurupt
SAFE,OG Parker
Loyaldi,DJ Khaled
Timbaland,Timbaland
G Perico,Scott Storch
Swenz,Metro Boomin
Maxx PayNN,9th Wonder
Yaro,Travis Scott
Muna (Rap),9th Wonder
Bobby V,Hit-Boy
Null null null,Mike WiLL Made-It
Mr. Spitfire,Metro Boomin
RohlexXx,Cool & Dre
T-Pain,Mannie Fresh
N/A Music Group,J.U.S.T.I.C.E. League
Devin The Dude,DJ Premier
AJ 773,Metro Boomin
Swizz Beatz,Swizz Beatz
Preme,40
Lil Wayne,Pharrell Williams
Angie Stone,Missy Elliott
Funkoars,Large Professor
Viisi,DJ Khalil
Lil Dicky,DJ Khaled
Sampha,Kanye West
Fuego,40
Meek Mill,J.U.S.T.I.C.E. League
RaskeGutterOfficial,Metro Boomin
MadeinTYO,Travis Scott
New Edition,Puff Daddy
Lil Jon & The East Side Boyz,Jermaine Dupri
Big K.R.I.T.,Metro Boomin
Sk8,Southside
Avatar Darko,Southside
Tessa Thompson & Gunna,Mike WiLL Made-It
Noveliss,J Dilla
Sauce Money,DJ Premier
Keyshia Cole,Kanye West
Young Sam,Young Chop
French Montana,Kanye West
Brian Richard Griffin,J Dilla
Heltah Skeltah,Kurupt
ScHoolboy Q,Sounwave
C-Rayz Walz,9th Wonder
8Ball,Bangladesh
Slip Capone,Kurupt
Dax,Scott Storch
Nick Cannon,Zaytoven
Metro Boomin & J Balvin,Metro Boomin
Median,9th Wonder
Kelis,Bangladesh
Quebonafide,Travis Scott
AZ,Jermaine Dupri
H.E.R.,Timbaland
Hoodrich Pablo Juan & DrugRixh Pe$o,OG Parker
