song_id|song_title|song_release_date|song_release_year|song_release_month|song_release_day|apple_music_player_url
2456091|Like A Lick|2013-01-25|2013|1|25|https://genius.com/songs/2456091/apple_music_player
165547|#RSD|||||https://genius.com/songs/165547/apple_music_player
2366516|Jugg Foreal|||||https://genius.com/songs/2366516/apple_music_player
732465|Trap On Wheels|2015-01-27|2015|1|27|https://genius.com/songs/732465/apple_music_player
685026|My Rule|2015-01-20|2015|1|20|https://genius.com/songs/685026/apple_music_player
695317|21st Street (Remix)|2015-01-29|2015|1|29|https://genius.com/songs/695317/apple_music_player
456820|PhuckUThot|||||https://genius.com/songs/456820/apple_music_player
3283807|On the Road|2016-08-15|2016|8|15|https://genius.com/songs/3283807/apple_music_player
3211302|SNATCH IT UP|2017-08-26|2017|8|26|https://genius.com/songs/3211302/apple_music_player
452100|POT OF GOLD Ft. 2 Chainz|||||https://genius.com/songs/452100/apple_music_player
191890|Poppin 4 Sum|2013-07-11|2013|7|11|https://genius.com/songs/191890/apple_music_player
95719|Cashin' Out (Freestyle)|||||https://genius.com/songs/95719/apple_music_player
103040|Blow 2.0|||||https://genius.com/songs/103040/apple_music_player
2954291|My Blower (Remix)|||||https://genius.com/songs/2954291/apple_music_player
2054800|You The One|||||https://genius.com/songs/2054800/apple_music_player
1845632|Ball Out|2013-02-05|2013|2|5|https://genius.com/songs/1845632/apple_music_player
2465566|In The Bricks|2016-04-27|2016|4|27|https://genius.com/songs/2465566/apple_music_player
1617059|It's Over|||||https://genius.com/songs/1617059/apple_music_player
3263991|Came A Long Way|2017-07-28|2017|7|28|https://genius.com/songs/3263991/apple_music_player
1998480|Shinin|||||https://genius.com/songs/1998480/apple_music_player
1005719|Sexy Girl Anthem (Remix)|2010-11-02|2010|11|2|https://genius.com/songs/1005719/apple_music_player
2406330|Full of it|2015-03-13|2015|3|13|https://genius.com/songs/2406330/apple_music_player
3051985|Atlanta Girl|2011-08-05|2011|8|5|https://genius.com/songs/3051985/apple_music_player
2442746|Shinin'|2016-03-17|2016|3|17|https://genius.com/songs/2442746/apple_music_player
3073454|Ultimatum|2017-02-04|2017|2|4|https://genius.com/songs/3073454/apple_music_player
1287849|Blow (Remix)|||||https://genius.com/songs/1287849/apple_music_player
718308|Get Loose|2014-12-17|2014|12|17|https://genius.com/songs/718308/apple_music_player
