song_id,song_title,song_release_date,song_release_year,song_release_month,song_release_day,apple_music_player_url
472309,Ready For 'Em,2014-07-07,2014,7,7,https://genius.com/songs/472309/apple_music_player
2446583,​untitled 07 | Levitate,2016-03-23,2016,3,23,https://genius.com/songs/2446583/apple_music_player
3083252,Heavy Camp,2018-02-23,2018,2,23,https://genius.com/songs/3083252/apple_music_player
114506,Three 60,2013-02-03,2013,2,3,https://genius.com/songs/114506/apple_music_player
4125717,Stuck in My Ways,2018-11-30,2018,11,30,https://genius.com/songs/4125717/apple_music_player
2413865,Back On The Bullshyt,,,,,https://genius.com/songs/2413865/apple_music_player
83505,Great,2012-01-01,2012,1,1,https://genius.com/songs/83505/apple_music_player
2459551,Headaches & Migraines,2016-04-20,2016,4,20,https://genius.com/songs/2459551/apple_music_player
3363327,Get It Again,2017-12-12,2017,12,12,https://genius.com/songs/3363327/apple_music_player
2439858,Whip it,2016-02-22,2016,2,22,https://genius.com/songs/2439858/apple_music_player
351628,Wood & Leather (Whenever),2014-01-17,2014,1,17,https://genius.com/songs/351628/apple_music_player
65357,Ground Up,,,,,https://genius.com/songs/65357/apple_music_player
3160681,Protect Ur Patek,2017-08-11,2017,8,11,https://genius.com/songs/3160681/apple_music_player
3188642,Smell of Money,2018-04-07,2018,4,7,https://genius.com/songs/3188642/apple_music_player
2378625,Cash Flow,2015-11-25,2015,11,25,https://genius.com/songs/2378625/apple_music_player
2469157,Lost at Sea,2016-05-07,2016,5,7,https://genius.com/songs/2469157/apple_music_player
2870169,Can't Ignore,2016-09-29,2016,9,29,https://genius.com/songs/2870169/apple_music_player
56130,Shine,2011-09-20,2011,9,20,https://genius.com/songs/56130/apple_music_player
62455,Menace II Society,2011-10-31,2011,10,31,https://genius.com/songs/62455/apple_music_player
3041226,Rings,2017-03-31,2017,3,31,https://genius.com/songs/3041226/apple_music_player
2946455,Satisfied,2017-01-01,2017,1,1,https://genius.com/songs/2946455/apple_music_player
2870223,Slow Down,0001-09-29,1,9,29,https://genius.com/songs/2870223/apple_music_player
294039,Crazy Sex,2013-12-06,2013,12,6,https://genius.com/songs/294039/apple_music_player
52844,Proceed,2011-07-22,2011,7,22,https://genius.com/songs/52844/apple_music_player
2624061,Coolaid Man,2016-06-28,2016,6,28,https://genius.com/songs/2624061/apple_music_player
3770516,Troopers,2018-06-15,2018,6,15,https://genius.com/songs/3770516/apple_music_player
364827,Fo,,,,,https://genius.com/songs/364827/apple_music_player
3441901,Drive For Us,2018-01-03,2018,1,3,https://genius.com/songs/3441901/apple_music_player
2946463,Declined,2017-01-01,2017,1,1,https://genius.com/songs/2946463/apple_music_player
67861,World Class,2011-12-09,2011,12,9,https://genius.com/songs/67861/apple_music_player
189379,It's A Cold World,,,,,https://genius.com/songs/189379/apple_music_player
